visitor_id,age,age_group,favorite_event_type,visit_count_2026,feedback_count_2026,avg_rating,engagement_score,data_source
VIS_01472,55,mature,Выставка,4,2,3.0,53.0,synthetic
VIS_01473,45,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01474,36,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01475,30,adult,Мастер-класс,4,1,3.0,48.0,synthetic
VIS_01476,39,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_01477,37,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01478,46,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01479,43,adult,Выставка,3,2,3.5,48.5,synthetic
VIS_01480,43,adult,Мастер-класс,7,0,0.0,49.0,synthetic
VIS_01481,68,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_01482,30,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01483,39,adult,Лекция,8,1,3.0,76.0,synthetic
VIS_01484,59,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01485,39,adult,Творческая встреча,9,2,4.5,95.5,synthetic
VIS_01486,32,adult,Мастер-класс,6,0,0.0,42.0,synthetic
VIS_01487,40,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01488,63,senior,Выставка,3,1,5.0,51.0,synthetic
VIS_01489,31,adult,Лекция,6,2,4.5,74.5,synthetic
VIS_01490,34,adult,Лекция,1,1,5.0,37.0,synthetic
VIS_01491,29,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01492,45,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01493,24,young,Лекция,1,0,0.0,7.0,synthetic
VIS_01494,54,mature,Творческая встреча,2,1,2.0,29.0,synthetic
VIS_01495,63,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01496,57,mature,Концерт,1,1,4.0,32.0,synthetic
VIS_01497,51,mature,Лекция,6,0,0.0,42.0,synthetic
VIS_01498,54,mature,Выставка,3,1,4.0,46.0,synthetic
VIS_01499,25,young,Лекция,2,0,0.0,14.0,synthetic
VIS_01500,59,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_01501,36,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01502,33,adult,Концерт,5,2,4.0,65.0,synthetic
VIS_01503,29,young,Лекция,4,1,3.0,48.0,synthetic
VIS_01504,40,adult,Выставка,5,0,0.0,35.0,synthetic
VIS_01505,34,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01506,25,young,Лекция,8,4,3.0,91.0,synthetic
VIS_01507,18,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01508,32,adult,Мастер-класс,2,1,4.0,39.0,synthetic
VIS_01509,31,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_01510,50,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01511,25,young,Лекция,1,0,0.0,7.0,synthetic
VIS_01512,36,adult,Лекция,3,1,4.0,46.0,synthetic
VIS_01513,52,mature,Концерт,2,0,0.0,14.0,synthetic
VIS_01514,26,young,Концерт,6,2,3.5,69.5,synthetic
VIS_01515,52,mature,Лекция,1,1,5.0,37.0,synthetic
VIS_01516,42,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_01517,28,young,Выставка,1,0,0.0,7.0,synthetic
VIS_01518,43,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_01519,34,adult,Лекция,3,0,0.0,21.0,synthetic
VIS_01520,30,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_01521,42,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01522,53,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01523,65,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_01524,43,adult,Концерт,5,1,3.0,55.0,synthetic
VIS_01525,28,young,Мастер-класс,11,4,3.75,100.0,synthetic
VIS_01526,60,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_01527,23,young,Лекция,1,0,0.0,7.0,synthetic
VIS_01528,45,mature,Выставка,5,2,5.0,70.0,synthetic
VIS_01529,55,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01530,35,adult,Лекция,10,5,4.6,100.0,synthetic
VIS_01531,46,mature,Выставка,4,1,4.0,53.0,synthetic
VIS_01532,55,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_01533,38,adult,Творческая встреча,5,1,3.0,55.0,synthetic
VIS_01534,37,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_01535,34,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_01536,26,young,Концерт,1,1,2.0,22.0,synthetic
VIS_01537,32,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_01538,31,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01539,21,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01540,67,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_01541,53,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01542,40,adult,Мастер-класс,5,0,0.0,35.0,synthetic
VIS_01543,39,adult,Мастер-класс,5,1,5.0,65.0,synthetic
VIS_01544,42,adult,Лекция,5,2,4.0,65.0,synthetic
VIS_01545,43,adult,Лекция,9,5,4.4,100.0,synthetic
VIS_01546,27,young,Лекция,5,1,4.0,60.0,synthetic
VIS_01547,42,adult,Выставка,7,0,0.0,49.0,synthetic
VIS_01548,39,adult,Лекция,10,3,3.67,100.0,synthetic
VIS_01549,46,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01550,29,young,Лекция,5,0,0.0,35.0,synthetic
VIS_01551,29,young,Лекция,1,0,0.0,7.0,synthetic
VIS_01552,22,young,Лекция,2,1,5.0,44.0,synthetic
VIS_01553,28,young,Выставка,1,0,0.0,7.0,synthetic
VIS_01554,25,young,Концерт,1,0,0.0,7.0,synthetic
VIS_01555,42,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_01556,18,young,Лекция,1,0,0.0,7.0,synthetic
VIS_01557,17,school,Мастер-класс,1,1,3.0,27.0,synthetic
VIS_01558,34,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_01559,42,adult,Выставка,4,1,3.0,48.0,synthetic
VIS_01560,60,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_01561,32,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_01562,45,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01563,30,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01564,48,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01565,27,young,Концерт,1,0,0.0,7.0,synthetic
VIS_01566,38,adult,Лекция,6,1,5.0,72.0,synthetic
VIS_01567,28,young,Концерт,2,0,0.0,14.0,synthetic
VIS_01568,30,adult,Лекция,9,1,5.0,93.0,synthetic
VIS_01569,30,adult,Лекция,3,1,5.0,51.0,synthetic
VIS_01570,23,young,Выставка,1,0,0.0,7.0,synthetic
VIS_01571,48,mature,Выставка,2,1,5.0,44.0,synthetic
VIS_01572,36,adult,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_01573,64,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_01574,39,adult,Творческая встреча,8,1,5.0,86.0,synthetic
VIS_01575,48,mature,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_01576,32,adult,Лекция,3,2,5.0,56.0,synthetic
VIS_01577,27,young,Концерт,1,0,0.0,7.0,synthetic
VIS_01578,36,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_01579,65,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01580,54,mature,Лекция,4,0,0.0,28.0,synthetic
VIS_01581,52,mature,Концерт,3,0,0.0,21.0,synthetic
VIS_01582,37,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_01583,26,young,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_01584,45,mature,Мастер-класс,1,1,3.0,27.0,synthetic
VIS_01585,14,school,Выставка,1,1,3.0,27.0,synthetic
VIS_01586,40,adult,Выставка,4,0,0.0,28.0,synthetic
VIS_01587,32,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_01588,38,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_01589,46,mature,Лекция,7,1,3.0,69.0,synthetic
VIS_01590,27,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01591,32,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01592,51,mature,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_01593,46,mature,Выставка,2,1,3.0,34.0,synthetic
VIS_01594,30,adult,Выставка,8,2,4.5,88.5,synthetic
VIS_01595,55,mature,Лекция,1,1,5.0,37.0,synthetic
VIS_01596,50,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_01597,32,adult,Творческая встреча,7,2,5.0,84.0,synthetic
VIS_01598,22,young,Выставка,2,0,0.0,14.0,synthetic
VIS_01599,35,adult,Творческая встреча,3,2,3.0,46.0,synthetic
VIS_01600,28,young,Лекция,8,1,3.0,76.0,synthetic
VIS_01601,38,adult,Лекция,1,1,5.0,37.0,synthetic
VIS_01602,43,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01603,39,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_01604,52,mature,Творческая встреча,1,1,2.0,22.0,synthetic
VIS_01605,51,mature,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_01606,38,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_01607,28,young,Мастер-класс,1,1,3.0,27.0,synthetic
VIS_01608,43,adult,Творческая встреча,5,0,0.0,35.0,synthetic
VIS_01609,28,young,Лекция,3,0,0.0,21.0,synthetic
VIS_01610,37,adult,Творческая встреча,5,1,5.0,65.0,synthetic
VIS_01611,24,young,Выставка,4,1,4.0,53.0,synthetic
VIS_01612,33,adult,Выставка,4,0,0.0,28.0,synthetic
VIS_01613,50,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_01614,55,mature,Лекция,3,1,4.0,46.0,synthetic
VIS_01615,28,young,Выставка,3,0,0.0,21.0,synthetic
VIS_01616,18,young,Выставка,1,0,0.0,7.0,synthetic
VIS_01617,45,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_01618,45,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01619,30,adult,Концерт,3,0,0.0,21.0,synthetic
VIS_01620,32,adult,Творческая встреча,4,2,3.5,55.5,synthetic
VIS_01621,46,mature,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_01622,43,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01623,49,mature,Выставка,2,1,5.0,44.0,synthetic
VIS_01624,29,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01625,50,mature,Выставка,4,0,0.0,28.0,synthetic
VIS_01626,32,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_01627,35,adult,Мастер-класс,5,1,5.0,65.0,synthetic
VIS_01628,61,senior,Лекция,3,1,5.0,51.0,synthetic
VIS_01629,24,young,Творческая встреча,2,2,5.0,49.0,synthetic
VIS_01630,34,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01631,46,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01632,11,school,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_01633,63,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_01634,25,young,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_01635,48,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01636,57,mature,Выставка,3,1,5.0,51.0,synthetic
VIS_01637,45,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_01638,28,young,Лекция,4,0,0.0,28.0,synthetic
VIS_01639,36,adult,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_01640,48,mature,Лекция,2,1,4.0,39.0,synthetic
VIS_01641,44,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01642,31,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_01643,42,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_01644,33,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_01645,40,adult,Выставка,4,1,5.0,58.0,synthetic
VIS_01646,39,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01647,36,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_01648,33,adult,Выставка,5,1,4.0,60.0,synthetic
VIS_01649,44,adult,Лекция,5,1,2.0,50.0,synthetic
VIS_01650,27,young,Лекция,4,1,5.0,58.0,synthetic
VIS_01651,43,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01652,58,mature,Выставка,2,1,4.0,39.0,synthetic
VIS_01653,31,adult,Выставка,3,1,5.0,51.0,synthetic
VIS_01654,38,adult,Выставка,9,1,5.0,93.0,synthetic
VIS_01655,40,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_01656,32,adult,Мастер-класс,5,0,0.0,35.0,synthetic
VIS_01657,65,senior,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_01658,42,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_01659,22,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01660,48,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_01661,47,mature,Творческая встреча,6,1,5.0,72.0,synthetic
VIS_01662,18,young,Выставка,3,0,0.0,21.0,synthetic
VIS_01663,55,mature,Выставка,3,0,0.0,21.0,synthetic
VIS_01664,33,adult,Лекция,6,1,3.0,62.0,synthetic
VIS_01665,52,mature,Лекция,4,2,5.0,63.0,synthetic
VIS_01666,27,young,Мастер-класс,5,0,0.0,35.0,synthetic
VIS_01667,61,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_01668,11,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01669,38,adult,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_01670,41,adult,Лекция,8,2,4.0,86.0,synthetic
VIS_01671,63,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_01672,35,adult,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_01673,28,young,Выставка,1,0,0.0,7.0,synthetic
VIS_01674,40,adult,Лекция,9,1,3.0,83.0,synthetic
VIS_01675,40,adult,Концерт,6,2,3.5,69.5,synthetic
VIS_01676,38,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_01677,44,adult,Концерт,6,0,0.0,42.0,synthetic
VIS_01678,44,adult,Концерт,1,1,5.0,37.0,synthetic
VIS_01679,49,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01680,34,adult,Выставка,6,0,0.0,42.0,synthetic
VIS_01681,20,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01682,45,mature,Творческая встреча,3,3,3.67,54.4,synthetic
VIS_01683,52,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_01684,64,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01685,31,adult,Творческая встреча,5,0,0.0,35.0,synthetic
VIS_01686,54,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01687,36,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_01688,33,adult,Выставка,6,1,1.0,52.0,synthetic
VIS_01689,61,senior,Выставка,2,1,4.0,39.0,synthetic
VIS_01690,44,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_01691,35,adult,Лекция,6,0,0.0,42.0,synthetic
VIS_01692,51,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01693,40,adult,Лекция,3,1,5.0,51.0,synthetic
VIS_01694,20,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01695,53,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01696,26,young,Творческая встреча,4,2,4.5,60.5,synthetic
VIS_01697,55,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_01698,28,young,Выставка,5,0,0.0,35.0,synthetic
VIS_01699,50,mature,Выставка,3,0,0.0,21.0,synthetic
VIS_01700,52,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01701,28,young,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_01702,40,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_01703,67,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_01704,32,adult,Мастер-класс,7,1,3.0,69.0,synthetic
VIS_01705,34,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_01706,36,adult,Лекция,3,1,3.0,41.0,synthetic
VIS_01707,41,adult,Творческая встреча,3,3,4.67,59.4,synthetic
VIS_01708,39,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01709,45,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_01710,33,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01711,53,mature,Выставка,3,1,5.0,51.0,synthetic
VIS_01712,25,young,Выставка,3,0,0.0,21.0,synthetic
VIS_01713,52,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_01714,33,adult,Лекция,5,2,5.0,70.0,synthetic
VIS_01715,54,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_01716,32,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_01717,18,young,Выставка,1,0,0.0,7.0,synthetic
VIS_01718,16,school,Лекция,1,0,0.0,7.0,synthetic
VIS_01719,55,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_01720,34,adult,Выставка,3,2,3.0,46.0,synthetic
VIS_01721,45,mature,Лекция,5,3,4.0,70.0,synthetic
VIS_01722,38,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_01723,46,mature,Мастер-класс,10,1,5.0,100.0,synthetic
VIS_01724,44,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01725,10,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01726,61,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01727,45,mature,Лекция,7,0,0.0,49.0,synthetic
VIS_01728,38,adult,Концерт,3,1,5.0,51.0,synthetic
VIS_01729,45,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01730,42,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_01731,60,senior,Лекция,2,0,0.0,14.0,synthetic
VIS_01732,48,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01733,25,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01734,40,adult,Лекция,6,1,3.0,62.0,synthetic
VIS_01735,43,adult,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_01736,36,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01737,10,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01738,43,adult,Лекция,7,0,0.0,49.0,synthetic
VIS_01739,48,mature,Лекция,5,1,3.0,55.0,synthetic
VIS_01740,41,adult,Выставка,2,2,3.0,39.0,synthetic
VIS_01741,46,mature,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_01742,47,mature,Концерт,3,0,0.0,21.0,synthetic
VIS_01743,35,adult,Лекция,7,1,5.0,79.0,synthetic
VIS_01744,41,adult,Творческая встреча,5,2,5.0,70.0,synthetic
VIS_01745,60,senior,Творческая встреча,5,2,5.0,70.0,synthetic
VIS_01746,55,mature,Концерт,2,0,0.0,14.0,synthetic
VIS_01747,48,mature,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_01748,18,young,Лекция,1,0,0.0,7.0,synthetic
VIS_01749,27,young,Концерт,5,1,3.0,55.0,synthetic
VIS_01750,50,mature,Мастер-класс,1,1,4.0,32.0,synthetic
VIS_01751,28,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01752,59,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_01753,33,adult,Мастер-класс,10,0,0.0,70.0,synthetic
VIS_01754,42,adult,Мастер-класс,4,2,4.0,58.0,synthetic
VIS_01755,26,young,Лекция,1,0,0.0,7.0,synthetic
VIS_01756,29,young,Лекция,3,0,0.0,21.0,synthetic
VIS_01757,22,young,Лекция,1,0,0.0,7.0,synthetic
VIS_01758,44,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01759,36,adult,Лекция,5,1,1.0,45.0,synthetic
VIS_01760,46,mature,Лекция,4,2,4.0,58.0,synthetic
VIS_01761,45,mature,Творческая встреча,6,2,3.0,67.0,synthetic
VIS_01762,45,mature,Лекция,7,0,0.0,49.0,synthetic
VIS_01763,25,young,Творческая встреча,3,2,4.0,51.0,synthetic
VIS_01764,52,mature,Выставка,5,1,5.0,65.0,synthetic
VIS_01765,41,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01766,26,young,Лекция,6,2,5.0,77.0,synthetic
VIS_01767,10,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_01768,40,adult,Лекция,1,1,5.0,37.0,synthetic
VIS_01769,40,adult,Творческая встреча,9,1,5.0,93.0,synthetic
VIS_01770,50,mature,Лекция,12,3,3.33,100.0,synthetic
VIS_01771,36,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_01772,28,young,Лекция,3,1,1.0,31.0,synthetic
VIS_01773,47,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01774,56,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01775,50,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_01776,65,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01777,48,mature,Концерт,2,0,0.0,14.0,synthetic
VIS_01778,31,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_01779,38,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_01780,23,young,Лекция,8,0,0.0,56.0,synthetic
VIS_01781,33,adult,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_01782,29,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_01783,24,young,Мастер-класс,5,2,3.5,62.5,synthetic
VIS_01784,26,young,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_01785,33,adult,Выставка,10,2,4.0,100.0,synthetic
VIS_01786,17,school,Лекция,2,1,3.0,34.0,synthetic
VIS_01787,37,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_01788,41,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_01789,42,adult,Лекция,1,1,3.0,27.0,synthetic
VIS_01790,54,mature,Лекция,7,0,0.0,49.0,synthetic
VIS_01791,36,adult,Лекция,4,1,5.0,58.0,synthetic
VIS_01792,48,mature,Лекция,4,0,0.0,28.0,synthetic
VIS_01793,63,senior,Выставка,3,1,5.0,51.0,synthetic
VIS_01794,41,adult,Творческая встреча,4,2,4.5,60.5,synthetic
